title:Aegis' Endgame Analysis | Tier: S-B (No Exotic Tabs) (updated 2026-04-07)
description:Based on Aegis' Endgame Analysis Spreadsheet (updated 2026-04-07). -> https://docs.google.com/spreadsheets/d/1JM-0SlxVDAi-C6rGVlLxa-J1WGewEeL8Qvq4htWZHhY <- | Autogenerated by JxP on 2026-08-08 16:22:00

// A Good Shout
//notes:[Rank]: 1 / [Priority]: high / [Role]: DPS crossbow / [Source]: Tenet of Bravery, Zavala / [Alternatives]: Submersion | tags: aegis endgame pve
dimwishlist:item=3977827673&perks=938542991,2349202967,1749209109,3913600130
dimwishlist:item=3977827673&perks=938542991,2349202967,1749209109,1685431615

// Eighty-Six
//notes:[Tier]: A / [Notes]: niche for ability gen thanks to Bray Legacy, otherwise not that interesting | tags: aegis endgame pve
dimwishlist:item=2344383760&perks=436053704,269888150,923806249,243981275
dimwishlist:item=2344383760&perks=436053704,269888150,923806249,3201496230
dimwishlist:item=2344383760&perks=436053704,269888150,923806249,1685431615
dimwishlist:item=2344383760&perks=436053704,269888150,1749209109,243981275
dimwishlist:item=2344383760&perks=436053704,269888150,1749209109,3201496230
dimwishlist:item=2344383760&perks=436053704,269888150,1749209109,1685431615
dimwishlist:item=2344383760&perks=436053704,269888150,2244851822,243981275
dimwishlist:item=2344383760&perks=436053704,269888150,2244851822,3201496230
dimwishlist:item=2344383760&perks=436053704,269888150,2244851822,1685431615

// Dragoncult Sickle
//notes:[Tier]: B / [Notes]: potentially usable for neutral, otherwise has nothing good for damage | tags: aegis endgame pve
dimwishlist:item=3668817296&perks=938542991,269888150,923806249,3708227201
dimwishlist:item=3668817296&perks=938542991,269888150,923806249,243981275
dimwishlist:item=3668817296&perks=938542991,269888150,923806249,2396489472
dimwishlist:item=3668817296&perks=938542991,2349202967,923806249,3708227201
dimwishlist:item=3668817296&perks=938542991,2349202967,923806249,243981275
dimwishlist:item=3668817296&perks=938542991,2349202967,923806249,2396489472
dimwishlist:item=2525261820&perks=938542991,269888150,923806249,3708227201
dimwishlist:item=2525261820&perks=938542991,269888150,923806249,243981275
dimwishlist:item=2525261820&perks=938542991,269888150,923806249,2396489472
dimwishlist:item=2525261820&perks=938542991,269888150,2077819806,3708227201
dimwishlist:item=2525261820&perks=938542991,269888150,2077819806,243981275
dimwishlist:item=2525261820&perks=938542991,269888150,2077819806,2396489472
dimwishlist:item=2525261820&perks=938542991,2349202967,923806249,3708227201
dimwishlist:item=2525261820&perks=938542991,2349202967,923806249,243981275
dimwishlist:item=2525261820&perks=938542991,2349202967,923806249,2396489472
dimwishlist:item=2525261820&perks=938542991,2349202967,2077819806,3708227201
dimwishlist:item=2525261820&perks=938542991,2349202967,2077819806,243981275
dimwishlist:item=2525261820&perks=938542991,2349202967,2077819806,2396489472

// Geodetic HSm
//notes:[Tier]: B / [Notes]: higher impact ammo + Whirlwind adaptive | tags: aegis endgame pve
dimwishlist:item=3637669759&perks=3666208348,269888150,1749209109,3913600130

// Double-Edged Answer
//notes:[Tier]: B / [Notes]: basically Geodetic with more neutral perks and no increased impact | tags: aegis endgame pve
dimwishlist:item=105164264&perks=3666208348,269888150,1749209109,3913600130
dimwishlist:item=105164264&perks=3666208348,269888150,1749209109,3708227201
dimwishlist:item=105164264&perks=3666208348,269888150,1749209109,243981275
dimwishlist:item=105164264&perks=3666208348,269888150,1685431615,3913600130
dimwishlist:item=105164264&perks=3666208348,269888150,1685431615,3708227201
dimwishlist:item=105164264&perks=3666208348,269888150,1685431615,243981275
dimwishlist:item=105164264&perks=3666208348,269888150,776531651,3913600130
dimwishlist:item=105164264&perks=3666208348,269888150,776531651,3708227201
dimwishlist:item=105164264&perks=3666208348,269888150,776531651,243981275
dimwishlist:item=105164264&perks=3666208348,2349202967,1749209109,3913600130
dimwishlist:item=105164264&perks=3666208348,2349202967,1749209109,3708227201
dimwishlist:item=105164264&perks=3666208348,2349202967,1749209109,243981275
dimwishlist:item=105164264&perks=3666208348,2349202967,1685431615,3913600130
dimwishlist:item=105164264&perks=3666208348,2349202967,1685431615,3708227201
dimwishlist:item=105164264&perks=3666208348,2349202967,1685431615,243981275
dimwishlist:item=105164264&perks=3666208348,2349202967,776531651,3913600130
dimwishlist:item=105164264&perks=3666208348,2349202967,776531651,3708227201
dimwishlist:item=105164264&perks=3666208348,2349202967,776531651,243981275
dimwishlist:item=105164264&perks=938542991,269888150,1749209109,3913600130
dimwishlist:item=105164264&perks=938542991,269888150,1749209109,3708227201
dimwishlist:item=105164264&perks=938542991,269888150,1749209109,243981275
dimwishlist:item=105164264&perks=938542991,269888150,1685431615,3913600130
dimwishlist:item=105164264&perks=938542991,269888150,1685431615,3708227201
dimwishlist:item=105164264&perks=938542991,269888150,1685431615,243981275
dimwishlist:item=105164264&perks=938542991,269888150,776531651,3913600130
dimwishlist:item=105164264&perks=938542991,269888150,776531651,3708227201
dimwishlist:item=105164264&perks=938542991,269888150,776531651,243981275
dimwishlist:item=105164264&perks=938542991,2349202967,1749209109,3913600130
dimwishlist:item=105164264&perks=938542991,2349202967,1749209109,3708227201
dimwishlist:item=105164264&perks=938542991,2349202967,1749209109,243981275
dimwishlist:item=105164264&perks=938542991,2349202967,1685431615,3913600130
dimwishlist:item=105164264&perks=938542991,2349202967,1685431615,3708227201
dimwishlist:item=105164264&perks=938542991,2349202967,1685431615,243981275
dimwishlist:item=105164264&perks=938542991,2349202967,776531651,3913600130
dimwishlist:item=105164264&perks=938542991,2349202967,776531651,3708227201
dimwishlist:item=105164264&perks=938542991,2349202967,776531651,243981275

// Goldtusk
//notes:[Tier]: B / [Notes]: decent frame for total and standard perk combo | tags: aegis endgame pve
dimwishlist:item=3371413057&perks=3666208348,269888150,1749209109,3913600130
dimwishlist:item=569799275&perks=3666208348,269888150,1749209109,3913600130

// Synanceia
//notes:[Tier]: B / [Notes]: mediocre Eager frame but decent perk diversity, frame isn't amazing for damage either | tags: aegis endgame pve
dimwishlist:item=1823308496&perks=3666208348,269888150,243981275,1089671869
dimwishlist:item=1823308496&perks=3666208348,269888150,243981275,3708227201
dimwishlist:item=1823308496&perks=3666208348,269888150,243981275,2077819806
dimwishlist:item=1823308496&perks=3666208348,269888150,1749209109,1089671869
dimwishlist:item=1823308496&perks=3666208348,269888150,1749209109,3708227201
dimwishlist:item=1823308496&perks=3666208348,269888150,1749209109,2077819806
dimwishlist:item=1823308496&perks=3666208348,2349202967,243981275,1089671869
dimwishlist:item=1823308496&perks=3666208348,2349202967,243981275,3708227201
dimwishlist:item=1823308496&perks=3666208348,2349202967,243981275,2077819806
dimwishlist:item=1823308496&perks=3666208348,2349202967,1749209109,1089671869
dimwishlist:item=1823308496&perks=3666208348,2349202967,1749209109,3708227201
dimwishlist:item=1823308496&perks=3666208348,2349202967,1749209109,2077819806
dimwishlist:item=1823308496&perks=938542991,269888150,243981275,1089671869
dimwishlist:item=1823308496&perks=938542991,269888150,243981275,3708227201
dimwishlist:item=1823308496&perks=938542991,269888150,243981275,2077819806
dimwishlist:item=1823308496&perks=938542991,269888150,1749209109,1089671869
dimwishlist:item=1823308496&perks=938542991,269888150,1749209109,3708227201
dimwishlist:item=1823308496&perks=938542991,269888150,1749209109,2077819806
dimwishlist:item=1823308496&perks=938542991,2349202967,243981275,1089671869
dimwishlist:item=1823308496&perks=938542991,2349202967,243981275,3708227201
dimwishlist:item=1823308496&perks=938542991,2349202967,243981275,2077819806
dimwishlist:item=1823308496&perks=938542991,2349202967,1749209109,1089671869
dimwishlist:item=1823308496&perks=938542991,2349202967,1749209109,3708227201
dimwishlist:item=1823308496&perks=938542991,2349202967,1749209109,2077819806
dimwishlist:item=2765451291&perks=3666208348,269888150,243981275,1089671869
dimwishlist:item=2765451291&perks=3666208348,269888150,243981275,3708227201
dimwishlist:item=2765451291&perks=3666208348,269888150,243981275,2077819806
dimwishlist:item=2765451291&perks=3666208348,269888150,1749209109,1089671869
dimwishlist:item=2765451291&perks=3666208348,269888150,1749209109,3708227201
dimwishlist:item=2765451291&perks=3666208348,269888150,1749209109,2077819806
dimwishlist:item=2765451291&perks=3666208348,2349202967,243981275,1089671869
dimwishlist:item=2765451291&perks=3666208348,2349202967,243981275,3708227201
dimwishlist:item=2765451291&perks=3666208348,2349202967,243981275,2077819806
dimwishlist:item=2765451291&perks=3666208348,2349202967,1749209109,1089671869
dimwishlist:item=2765451291&perks=3666208348,2349202967,1749209109,3708227201
dimwishlist:item=2765451291&perks=3666208348,2349202967,1749209109,2077819806
dimwishlist:item=2765451291&perks=938542991,269888150,243981275,1089671869
dimwishlist:item=2765451291&perks=938542991,269888150,243981275,3708227201
dimwishlist:item=2765451291&perks=938542991,269888150,243981275,2077819806
dimwishlist:item=2765451291&perks=938542991,269888150,1749209109,1089671869
dimwishlist:item=2765451291&perks=938542991,269888150,1749209109,3708227201
dimwishlist:item=2765451291&perks=938542991,269888150,1749209109,2077819806
dimwishlist:item=2765451291&perks=938542991,2349202967,243981275,1089671869
dimwishlist:item=2765451291&perks=938542991,2349202967,243981275,3708227201
dimwishlist:item=2765451291&perks=938542991,2349202967,243981275,2077819806
dimwishlist:item=2765451291&perks=938542991,2349202967,1749209109,1089671869
dimwishlist:item=2765451291&perks=938542991,2349202967,1749209109,3708227201
dimwishlist:item=2765451291&perks=938542991,2349202967,1749209109,2077819806
dimwishlist:item=2765451290&perks=3666208348,269888150,243981275,1089671869
dimwishlist:item=2765451290&perks=3666208348,269888150,243981275,3708227201
dimwishlist:item=2765451290&perks=3666208348,269888150,243981275,2077819806
dimwishlist:item=2765451290&perks=3666208348,269888150,1749209109,1089671869
dimwishlist:item=2765451290&perks=3666208348,269888150,1749209109,3708227201
dimwishlist:item=2765451290&perks=3666208348,269888150,1749209109,2077819806
dimwishlist:item=2765451290&perks=3666208348,2349202967,243981275,1089671869
dimwishlist:item=2765451290&perks=3666208348,2349202967,243981275,3708227201
dimwishlist:item=2765451290&perks=3666208348,2349202967,243981275,2077819806
dimwishlist:item=2765451290&perks=3666208348,2349202967,1749209109,1089671869
dimwishlist:item=2765451290&perks=3666208348,2349202967,1749209109,3708227201
dimwishlist:item=2765451290&perks=3666208348,2349202967,1749209109,2077819806
dimwishlist:item=2765451290&perks=938542991,269888150,243981275,1089671869
dimwishlist:item=2765451290&perks=938542991,269888150,243981275,3708227201
dimwishlist:item=2765451290&perks=938542991,269888150,243981275,2077819806
dimwishlist:item=2765451290&perks=938542991,269888150,1749209109,1089671869
dimwishlist:item=2765451290&perks=938542991,269888150,1749209109,3708227201
dimwishlist:item=2765451290&perks=938542991,269888150,1749209109,2077819806
dimwishlist:item=2765451290&perks=938542991,2349202967,243981275,1089671869
dimwishlist:item=2765451290&perks=938542991,2349202967,243981275,3708227201
dimwishlist:item=2765451290&perks=938542991,2349202967,243981275,2077819806
dimwishlist:item=2765451290&perks=938542991,2349202967,1749209109,1089671869
dimwishlist:item=2765451290&perks=938542991,2349202967,1749209109,3708227201
dimwishlist:item=2765451290&perks=938542991,2349202967,1749209109,2077819806
dimwishlist:item=2765451289&perks=3666208348,269888150,243981275,1089671869
dimwishlist:item=2765451289&perks=3666208348,269888150,243981275,3708227201
dimwishlist:item=2765451289&perks=3666208348,269888150,243981275,2077819806
dimwishlist:item=2765451289&perks=3666208348,269888150,1749209109,1089671869
dimwishlist:item=2765451289&perks=3666208348,269888150,1749209109,3708227201
dimwishlist:item=2765451289&perks=3666208348,269888150,1749209109,2077819806
dimwishlist:item=2765451289&perks=3666208348,2349202967,243981275,1089671869
dimwishlist:item=2765451289&perks=3666208348,2349202967,243981275,3708227201
dimwishlist:item=2765451289&perks=3666208348,2349202967,243981275,2077819806
dimwishlist:item=2765451289&perks=3666208348,2349202967,1749209109,1089671869
dimwishlist:item=2765451289&perks=3666208348,2349202967,1749209109,3708227201
dimwishlist:item=2765451289&perks=3666208348,2349202967,1749209109,2077819806
dimwishlist:item=2765451289&perks=938542991,269888150,243981275,1089671869
dimwishlist:item=2765451289&perks=938542991,269888150,243981275,3708227201
dimwishlist:item=2765451289&perks=938542991,269888150,243981275,2077819806
dimwishlist:item=2765451289&perks=938542991,269888150,1749209109,1089671869
dimwishlist:item=2765451289&perks=938542991,269888150,1749209109,3708227201
dimwishlist:item=2765451289&perks=938542991,269888150,1749209109,2077819806
dimwishlist:item=2765451289&perks=938542991,2349202967,243981275,1089671869
dimwishlist:item=2765451289&perks=938542991,2349202967,243981275,3708227201
dimwishlist:item=2765451289&perks=938542991,2349202967,243981275,2077819806
dimwishlist:item=2765451289&perks=938542991,2349202967,1749209109,1089671869
dimwishlist:item=2765451289&perks=938542991,2349202967,1749209109,3708227201
dimwishlist:item=2765451289&perks=938542991,2349202967,1749209109,2077819806
dimwishlist:item=2765451288&perks=3666208348,269888150,243981275,1089671869
dimwishlist:item=2765451288&perks=3666208348,269888150,243981275,3708227201
dimwishlist:item=2765451288&perks=3666208348,269888150,243981275,2077819806
dimwishlist:item=2765451288&perks=3666208348,269888150,1749209109,1089671869
dimwishlist:item=2765451288&perks=3666208348,269888150,1749209109,3708227201
dimwishlist:item=2765451288&perks=3666208348,269888150,1749209109,2077819806
dimwishlist:item=2765451288&perks=3666208348,2349202967,243981275,1089671869
dimwishlist:item=2765451288&perks=3666208348,2349202967,243981275,3708227201
dimwishlist:item=2765451288&perks=3666208348,2349202967,243981275,2077819806
dimwishlist:item=2765451288&perks=3666208348,2349202967,1749209109,1089671869
dimwishlist:item=2765451288&perks=3666208348,2349202967,1749209109,3708227201
dimwishlist:item=2765451288&perks=3666208348,2349202967,1749209109,2077819806
dimwishlist:item=2765451288&perks=938542991,269888150,243981275,1089671869
dimwishlist:item=2765451288&perks=938542991,269888150,243981275,3708227201
dimwishlist:item=2765451288&perks=938542991,269888150,243981275,2077819806
dimwishlist:item=2765451288&perks=938542991,269888150,1749209109,1089671869
dimwishlist:item=2765451288&perks=938542991,269888150,1749209109,3708227201
dimwishlist:item=2765451288&perks=938542991,269888150,1749209109,2077819806
dimwishlist:item=2765451288&perks=938542991,2349202967,243981275,1089671869
dimwishlist:item=2765451288&perks=938542991,2349202967,243981275,3708227201
dimwishlist:item=2765451288&perks=938542991,2349202967,243981275,2077819806
dimwishlist:item=2765451288&perks=938542991,2349202967,1749209109,1089671869
dimwishlist:item=2765451288&perks=938542991,2349202967,1749209109,3708227201
dimwishlist:item=2765451288&perks=938542991,2349202967,1749209109,2077819806

// The Other Half
//notes:[Tier]: B / [Notes]: stock standard adaptive damage sword with Eager option | tags: aegis endgame pve
dimwishlist:item=3257091167&perks=3666208348,269888150,1749209109,3913600130
dimwishlist:item=3257091167&perks=3666208348,269888150,1749209109,3708227201
dimwishlist:item=3257091167&perks=3666208348,269888150,2077819806,3913600130
